id_pedido,id_cliente,Tipo_vivienda,Dirección,Comuna,Latitud,Longitud,fecha_entrega,día,a_ventana,b_ventana,peso_pedido,volumen_pedido
ORD-CL-202612-001447,13916973-5,True,"avenida. libertador bernardo o'higgins 2664, La Florida, Santiago, Chile",La Florida,-33.44970668361,-70.673261923098,2026-12-14,14,660,780,320768,2636606
ORD-CL-202612-001448,19.455.778-1,False,"calle san diego 9371, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-15,15,540,1260,293531,1960838
ORD-CL-202612-001449,22.759.622 - 2,True,"avenida. matta 5603, La Reina, Santiago, Chile",La Reina,-33.435425670582,-70.529612883216,2026-12-15,15,540,660,143647,1247899
ORD-CL-202612-001450,6.639.541-7,False,"calle amunategui 7313, Puente Alto, Santiago, Chile",Puente Alto,-33.560632939791,-70.56213358452,2026-12-16,16,540,1260,63532,445859
ORD-CL-202612-001451,13.810.979 - 2,False,"avenida. kennedy 7247, Ñuñoa, Santiago, Chile",Ñuñoa,-33.394332475899,-70.55979018369,2026-12-14,14,540,1260,89559,591729
ORD-CL-202612-001452,6.511.881 - 7,True,"avenida. americo vespucio 9745, Lo Prado, Santiago, Chile",Lo Prado,-33.512159253744,-70.719998930281,2026-12-14,14,780,900,453163,3978820
ORD-CL-202612-001453,19.345.431 - 2,False,"avenida. libertador bernardo o'higgins 5449, Las Condes, Santiago, Chile",Las Condes,-33.413317845395,-70.574696609087,2026-12-14,14,540,1260,113909,755075
ORD-CL-202612-001454,17384703-9,True,"avenida. independencia 8976, Estación Central, Santiago, Chile",Estación Central,-33.54381294124,-70.638685867301,2026-12-15,15,540,660,88075,463966
ORD-CL-202612-001455,11.959.758-2,False,"avenida. apoquindo 8692, La Reina, Santiago, Chile",La Reina,-33.414750243706,-70.529623416366,2026-12-15,15,540,1260,93192,462103
ORD-CL-202612-001456,9.965.545-2,True,"avenida. kennedy 7678, Recoleta, Santiago, Chile",Recoleta,-33.409282908945,-70.604791503124,2026-12-15,15,1020,1140,255905,2020624
ORD-CL-202612-001457,9.141.930-4,True,"calle merced 790, La Florida, Santiago, Chile",La Florida,-33.438195898704,-70.647839735474,2026-12-15,15,1140,1260,70684,546346
ORD-CL-202612-001458,18.652.465 - 7,True,"calle estado 3337, Lo Prado, Santiago, Chile",Lo Prado,-33.37796479771,-70.668203181241,2026-12-14,14,900,1020,183860,1002087
ORD-CL-202612-001459,14804923-8,True,"calle san diego 6634, Lo Prado, Santiago, Chile",Lo Prado,-33.444107404651,-70.651651197417,2026-12-14,14,540,660,88087,344901
ORD-CL-202612-001460,13.705.835-4,False,"calle merced 99, Independencia, Santiago, Chile",Independencia,-33.436856985775,-70.639216119699,2026-12-14,14,540,1260,16563,45266
ORD-CL-202612-001461,18.880.614 - 0,False,"calle huerfanos 2429, San Miguel, Santiago, Chile",San Miguel,-33.441261916161,-70.669828863195,2026-12-15,15,540,1260,60840,491757
ORD-CL-202612-001462,18.197.694-3,True,"avenida. las condes 1349, Maipú, Santiago, Chile",Maipú,-33.518975689004,-70.766656838251,2026-12-14,14,1020,1140,135910,379487
ORD-CL-202612-001463,8.346.407 - 5,False,"avenida. mapocho 5003, Ñuñoa, Santiago, Chile",Ñuñoa,-33.428202282371,-70.704079666503,2026-12-16,16,540,1260,254516,2021247
ORD-CL-202612-001464,11504160-7,True,"calle morande 2308, La Florida, Santiago, Chile",La Florida,-33.539236331756,-70.562137330602,2026-12-17,17,1020,1140,393579,3415258
ORD-CL-202612-001465,18111233 - 0,False,"gran avenida jose miguel carrera 9617, Peñalolén, Santiago, Chile",Peñalolén,-33.548578475256,-70.670771729017,2026-12-14,14,540,1260,80506,389132
ORD-CL-202612-001466,10.563.960-1,True,"calle teatinos 2098, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-14,14,1140,1260,117383,850857
ORD-CL-202612-001467,20977743 - 8,False,"avenida. apoquindo 7413, La Reina, Santiago, Chile",La Reina,-33.414750243706,-70.529623416366,2026-12-14,14,540,1260,1793,6152
ORD-CL-202612-001468,16.775.133-3,True,"avenida. pajaritos 4612, Providencia, Santiago, Chile",Providencia,-33.47952379243,-70.743775507413,2026-12-14,14,780,900,236767,1288593
ORD-CL-202612-001469,18.051.800-7,False,"avenida. manuel montt 5734, Independencia, Santiago, Chile",Independencia,-33.425522,-70.6662152,2026-12-16,16,540,1260,227338,1711746
ORD-CL-202612-001470,14.004.174-2,True,"avenida. kennedy 5560, Ñuñoa, Santiago, Chile",Ñuñoa,-33.399290974732,-70.575444020675,2026-12-15,15,1020,1140,152459,1055293
ORD-CL-202612-001471,22.091.740  -  9,True,"avenida. las condes 356, Providencia, Santiago, Chile",Providencia,-33.42068,-70.50189,2026-12-15,15,1020,1140,743451,5347066
ORD-CL-202612-001472,15604724 - 1,True,"avenida. independencia 9638, Macul, Santiago, Chile",Macul,-33.550223781949,-70.639980102967,2026-12-15,15,1020,1140,185156,1265625
ORD-CL-202612-001473,17.304.826-7,False,"calle bandera 1249, Estación Central, Santiago, Chile",Estación Central,-33.488768771478,-70.742000791458,2026-12-14,14,540,1260,113984,729974
ORD-CL-202612-001474,22702021 - 8,False,"avenida. matta 2957, Maipú, Santiago, Chile",Maipú,-33.562650607695,-70.709820138621,2026-12-14,14,540,1260,300303,1343883
ORD-CL-202612-001475,9.609.264 - 3,True,"calle monjitas 9394, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-15,15,1020,1140,272454,2057857
ORD-CL-202612-001476,9.764.075-9,True,"avenida. tobalaba 7751, La Reina, Santiago, Chile",La Reina,-33.452657683138,-70.558639833422,2026-12-14,14,660,780,23272,203168
ORD-CL-202612-001477,13.471.722-9,False,"avenida. independencia 9382, Macul, Santiago, Chile",Macul,-33.547506603929,-70.63915983063,2026-12-15,15,540,1260,189056,1077888
ORD-CL-202612-001478,9519957-9,True,"avenida. independencia 3044, Providencia, Santiago, Chile",Providencia,-33.398153709377,-70.66968870498,2026-12-16,16,660,780,183728,1499733
ORD-CL-202612-001479,11.702.770-0,True,"calle merced 4278, Santiago, Santiago, Chile",Santiago,-33.436856985775,-70.639216119699,2026-12-15,15,780,900,62557,479019
ORD-CL-202612-001480,7.499.276-7,True,"calle compania de jesus 5241, Providencia, Santiago, Chile",Providencia,-33.438575327266,-70.651712720779,2026-12-15,15,540,660,117397,911017
ORD-CL-202612-001481,7.380.294 - 6,False,"avenida. libertador bernardo o'higgins 4192, Providencia, Santiago, Chile",Providencia,-33.444087958636,-70.651120539127,2026-12-14,14,540,1260,340205,2993020
ORD-CL-202612-001482,16.240.089 - 1,True,"calle monjitas 3007, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-15,15,1020,1140,239690,1786156
ORD-CL-202612-001483,12086822 - 5,True,"calle estado 8648, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-15,15,1140,1260,65199,284354
ORD-CL-202612-001484,17602845 - 5,True,"calle arturo prat 2535, Lo Prado, Santiago, Chile",Lo Prado,-33.443156974986,-70.751213005374,2026-12-15,15,540,660,153637,832970
ORD-CL-202612-001485,6742327-9,True,"calle san antonio 2335, San Miguel, Santiago, Chile",San Miguel,-33.49020793498,-70.647203214768,2026-12-16,16,1140,1260,78740,243397
ORD-CL-202612-001486,6.698.078-1,False,"avenida. grecia 3846, Providencia, Santiago, Chile",Providencia,-33.455199088769,-70.6267947912,2026-12-16,16,540,1260,315130,2406251
ORD-CL-202612-001487,8688112-4,True,"avenida. irarrazaval 4204, Peñalolén, Santiago, Chile",Peñalolén,-33.455285720274,-70.586398667929,2026-12-17,17,540,660,107010,445503
ORD-CL-202612-001488,13.017.820-2,False,"avenida. apoquindo 6239, La Reina, Santiago, Chile",La Reina,-33.414750243706,-70.529623416366,2026-12-14,14,540,1260,23385,107853
ORD-CL-202612-001489,6724823-8,True,"calle arturo prat 1009, Recoleta, Santiago, Chile",Recoleta,-33.392635497567,-70.648814695608,2026-12-14,14,780,900,100326,803855
ORD-CL-202612-001490,21083885-5,False,"avenida. irarrazaval 625, Independencia, Santiago, Chile",Independencia,-33.452841759154,-70.624332353906,2026-12-14,14,540,1260,403508,3143012
ORD-CL-202612-001491,14.807.239-6,False,"avenida. santa rosa 8489, Peñalolén, Santiago, Chile",Peñalolén,-33.538207896467,-70.634575295169,2026-12-14,14,540,1260,279684,1262240
ORD-CL-202612-001492,6792213-8,False,"avenida. apoquindo 2255, Providencia, Santiago, Chile",Providencia,-33.41816051091,-70.601382828598,2026-12-15,15,540,1260,63030,528297
ORD-CL-202612-001493,6899786-1,True,"calle merced 6738, Lo Prado, Santiago, Chile",Lo Prado,-33.445778,-70.7394712,2026-12-15,15,1020,1140,10939,83343
ORD-CL-202612-001494,13.203.400-0,True,"avenida. libertador bernardo o'higgins 4295, Puente Alto, Santiago, Chile",Puente Alto,-33.619133541704,-70.568635144195,2026-12-16,16,1020,1140,66562,262169
ORD-CL-202612-001495,16.080.779-2,True,"avenida. tobalaba 7399, Recoleta, Santiago, Chile",Recoleta,-33.522529962294,-70.556545466421,2026-12-16,16,900,1020,256167,891220
ORD-CL-202612-001496,9234233 - 3,True,"avenida mapocho 9524, Estación Central, Santiago, Chile",Estación Central,-33.430008987614,-70.69668719627,2026-12-17,17,1140,1260,217461,1712902
ORD-CL-202612-001497,17094471 - 5,False,"avenida. mapocho 4726, Quinta Normal, Santiago, Chile",Quinta Normal,-33.429258954751,-70.700359076196,2026-12-16,16,540,1260,94038,353348
ORD-CL-202612-001498,22.576.576-6,False,"avenida. grecia 1144, Quinta Normal, Santiago, Chile",Quinta Normal,-33.51290203316,-70.773657081449,2026-12-14,14,540,1260,267555,1727340
ORD-CL-202612-001499,18117500-8,True,"avenida. kennedy 6923, Quinta Normal, Santiago, Chile",Quinta Normal,-33.395136216516,-70.562124910379,2026-12-14,14,540,660,268518,1200817
ORD-CL-202612-001500,19.949.560 - 0,True,"calle merced 969, Puente Alto, Santiago, Chile",Puente Alto,-33.438301941237,-70.649634884995,2026-12-16,16,540,660,193817,1418665
ORD-CL-202612-001501,17.182.631-6,False,"avenida. matta 3173, Providencia, Santiago, Chile",Providencia,-33.455283199497,-70.626941864375,2026-12-13,13,540,1260,259377,2222932
ORD-CL-202612-001502,13775682 - 8,True,"calle monjitas 6910, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,2026-12-14,14,660,780,245060,1505749
ORD-CL-202612-001503,10.469.153-4,True,"avenida. la florida 9689, Quinta Normal, Santiago, Chile",Quinta Normal,-33.546747798544,-70.568840558205,2026-12-16,16,900,1020,157689,1463497
ORD-CL-202612-001504,10.825.499-3,False,"calle teatinos 1289, Independencia, Santiago, Chile",Independencia,-33.444727838885,-70.654178327001,2026-12-14,14,540,1260,333239,2417502
ORD-CL-202612-001505,20402013-9,True,"calle santo domingo 3197, La Florida, Santiago, Chile",La Florida,-33.570544265011,-70.57625975021,2026-12-15,15,660,780,43227,184709
ORD-CL-202612-001506,14.852.954 - 1,True,"avenida. macul 7565, Recoleta, Santiago, Chile",Recoleta,-33.508468688522,-70.561838783679,2026-12-16,16,660,780,135523,871121
ORD-CL-202612-001507,9.141.930-4,True,"calle merced 790, La Florida, Santiago, Chile",La Florida,-33.438195898704,-70.647839735474,2026-12-15,15,660,780,349672,2595612
ORD-CL-202612-001508,7.681.084-6,True,"gran avenida jose miguel carrera 4320, Maipú, Santiago, Chile",Maipú,-33.583693624107,-70.697454051366,2026-12-15,15,1140,1260,232963,1709711
ORD-CL-202612-001509,6139798  -  2,False,"calle teatinos 9278, Maipú, Santiago, Chile",Maipú,-33.444727838885,-70.654178327001,2026-12-15,15,540,1260,152792,1148925
ORD-CL-202612-001510,8613975  -  1,True,"avenida. tobalaba 8129, La Florida, Santiago, Chile",La Florida,-33.526154778836,-70.556395568904,2026-12-16,16,1140,1260,21802,126736
ORD-CL-202612-001511,15.841.162-9,False,"gran avenida jose miguel carrera 9520, Independencia, Santiago, Chile",Independencia,-33.58387281776,-70.697585966162,2026-12-15,15,540,1260,280952,1835600
ORD-CL-202612-001512,21490421 - 3,False,"calle amunategui 3426, La Reina, Santiago, Chile",La Reina,-33.439310150229,-70.65673419836,2026-12-16,16,540,1260,42728,394455
ORD-CL-202612-001513,12021434-2,True,"avenida. matta 5146, Ñuñoa, Santiago, Chile",Ñuñoa,-33.455283199497,-70.626941864375,2026-12-15,15,780,900,257051,1786541
ORD-CL-202612-001514,13.858.234 - 4,False,"calle merced 8925, Lo Prado, Santiago, Chile",Lo Prado,-33.445778,-70.7394712,2026-12-14,14,540,1260,139669,816449
ORD-CL-202612-001515,17.313.403-1,False,"avenida. la florida 7678, Macul, Santiago, Chile",Macul,-33.52312259086,-70.578237933496,2026-12-14,14,540,1260,57277,439161
ORD-CL-202612-001516,13324907-7,False,"calle arturo prat 2679, Recoleta, Santiago, Chile",Recoleta,-33.392635497567,-70.648814695608,2026-12-13,13,540,1260,215924,1294702
ORD-CL-202612-001517,8.393.348-0,True,"avenida macul 7869, Las Condes, Santiago, Chile",Las Condes,-33.508478191319,-70.561779283285,2026-12-14,14,780,900,251797,2221009
ORD-CL-202612-001518,8.687.840-7,True,"avenida. vicuna mackenna 2587, Estación Central, Santiago, Chile",Estación Central,-33.40458,-70.74477,2026-12-14,14,660,780,118311,839491
ORD-CL-202612-001519,16.629.884-3,True,"avenida. vitacura 5933, Estación Central, Santiago, Chile",Estación Central,-33.386336102274,-70.564031750957,2026-12-15,15,900,1020,339584,2594399
ORD-CL-202612-001520,17.408.939-1,False,"avenida. independencia 5446, San Miguel, Santiago, Chile",San Miguel,-33.37793831999,-70.683978808348,2026-12-14,14,540,1260,113670,481893
ORD-CL-202612-001521,12.333.129-9,False,"calle morande 3088, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-15,15,540,1260,40206,343045
ORD-CL-202612-001522,11.421.223 - 3,True,"avenida tobalaba 205, La Reina, Santiago, Chile",La Reina,-33.419542944571,-70.599945405942,2026-12-14,14,540,660,52490,393670
ORD-CL-202612-001523,22543918 - 4,False,"calle catedral 3236, Recoleta, Santiago, Chile",Recoleta,-33.43829315557,-70.659886201605,2026-12-16,16,540,1260,350961,2770752
ORD-CL-202612-001524,16850768 - 5,True,"calle huerfanos 1214, Las Condes, Santiago, Chile",Las Condes,-33.439973402589,-70.653524881852,2026-12-15,15,1140,1260,168154,1022315
ORD-CL-202612-001525,5880401 - 0,True,"avenida. departamental 8230, Santiago, Santiago, Chile",Santiago,-33.483835140245,-70.694838354416,2026-12-17,17,900,1020,169780,1052994
ORD-CL-202612-001526,18.922.808-4,True,"calle monjitas 1794, Macul, Santiago, Chile",Macul,-33.435915093122,-70.641996798698,2026-12-14,14,1020,1140,119605,925634
ORD-CL-202612-001527,20.402.013-9,True,"calle santo domingo 3197, La Florida, Santiago, Chile",La Florida,-33.570544265011,-70.57625975021,2026-12-16,16,1140,1260,27993,308602
ORD-CL-202612-001528,17978490 - 4,False,"avenida. kennedy 6477, Santiago, Santiago, Chile",Santiago,-33.396595218112,-70.566288388595,2026-12-16,16,540,1260,200138,1204336
ORD-CL-202612-001529,12492700 - 8,False,"gran avenida jose miguel carrera 1240, San Miguel, Santiago, Chile",San Miguel,-33.498338607888,-70.65328622132,2026-12-16,16,540,1260,76780,447985
ORD-CL-202612-001530,14.129.991  -  5,False,"avenida. matta 1637, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-16,16,540,1260,15362,68066
ORD-CL-202612-001531,9680586 - 0,True,"calle huerfanos 8101, San Miguel, Santiago, Chile",San Miguel,-33.525094614009,-70.669644233893,2026-12-14,14,1140,1260,221144,1446099
ORD-CL-202612-001532,19116035-0,False,"calle amunategui 6560, Vitacura, Santiago, Chile",Vitacura,-33.439185,-70.6581195,2026-12-15,15,540,1260,135939,1039629
ORD-CL-202612-001533,5683172-2,True,"calle san antonio 592, Vitacura, Santiago, Chile",Vitacura,-33.374923228872,-70.509267769977,2026-12-15,15,780,900,97421,412762
ORD-CL-202612-001534,16331452  -  9,True,"avenida. manuel montt 1652, Peñalolén, Santiago, Chile",Peñalolén,-33.442951941919,-70.614673072849,2026-12-15,15,540,660,82443,676272
ORD-CL-202612-001535,12986045-1,False,"avenida. providencia 3054, La Reina, Santiago, Chile",La Reina,-33.483049751453,-70.743798200532,2026-12-15,15,540,1260,241153,1823549
ORD-CL-202612-001536,21.546.217 - 3,True,"avenida. pedro de valdivia 8264, Puente Alto, Santiago, Chile",Puente Alto,-33.582108992788,-70.590113292908,2026-12-15,15,540,660,40988,313444
ORD-CL-202612-001537,8.348.089 - 2,False,"calle teatinos 3989, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-13,13,540,1260,152270,879353
ORD-CL-202612-001538,20008165-9,True,"avenida. mapocho 1601, Quinta Normal, Santiago, Chile",Quinta Normal,-33.432009048762,-70.665405239067,2026-12-14,14,1020,1140,180381,1351408
ORD-CL-202612-001539,22889132-0,False,"calle huerfanos 5041, Recoleta, Santiago, Chile",Recoleta,-33.440250262357,-70.657013436154,2026-12-14,14,540,1260,150238,996350
ORD-CL-202612-001540,12118902-3,True,"avenida. manuel montt 5488, Providencia, Santiago, Chile",Providencia,-33.446828882884,-70.613882760803,2026-12-14,14,1020,1140,88789,761440
ORD-CL-202612-001541,14.328.942 - 1,True,"avenida. independencia 2430, La Reina, Santiago, Chile",La Reina,-33.403536695666,-70.663768480788,2026-12-16,16,1140,1260,55892,475300
ORD-CL-202612-001542,12.280.758-5,False,"avenida. providencia 2001, Recoleta, Santiago, Chile",Recoleta,-33.423608999431,-70.612131026859,2026-12-16,16,540,1260,313270,2381717
ORD-CL-202612-001543,7.048.215-9,True,"avenida. independencia 5956, La Reina, Santiago, Chile",La Reina,-33.37048751459,-70.688453787327,2026-12-16,16,660,780,77594,394578
ORD-CL-202612-001544,9589636 - 7,True,"avenida. providencia 8365, Lo Prado, Santiago, Chile",Lo Prado,-33.483049751453,-70.743798200532,2026-12-18,18,780,900,345616,2838755
ORD-CL-202612-001545,7681084 - 6,True,"gran avenida jose miguel carrera 4320, Maipú, Santiago, Chile",Maipú,-33.583693624107,-70.697454051366,2026-12-17,17,780,900,382648,2556224
ORD-CL-202612-001546,6.843.079-6,True,"calle arturo prat 1596, Independencia, Santiago, Chile",Independencia,-33.546082851298,-70.66065537869,2026-12-17,17,1140,1260,322304,1203173
ORD-CL-202612-001547,7.813.858-0,True,"avenida. manuel montt 1285, Vitacura, Santiago, Chile",Vitacura,-33.439897366168,-70.615495920654,2026-12-15,15,900,1020,209525,1400465
ORD-CL-202612-001548,22.692.685-2,False,"calle arturo prat 5100, Macul, Santiago, Chile",Macul,-33.492382779371,-70.614732792594,2026-12-16,16,540,1260,158258,744321
ORD-CL-202612-001549,14.595.198-5,True,"avenida. irarrazaval 2601, La Florida, Santiago, Chile",La Florida,-33.454368475955,-70.604092206191,2026-12-16,16,660,780,90219,481067
ORD-CL-202612-001550,16.928.013-6,False,"calle estado 4566, Ñuñoa, Santiago, Chile",Ñuñoa,-33.48621197222,-70.680203738976,2026-12-15,15,540,1260,108198,608062
ORD-CL-202612-001551,9386583 - 0,True,"avenida. santa rosa 3792, La Reina, Santiago, Chile",La Reina,-33.632123499594,-70.629823157231,2026-12-15,15,1140,1260,126620,750303
ORD-CL-202612-001552,6.304.052-0,True,"avenida vitacura 682, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-14,14,660,780,206463,1869506
